time_s,time_from_fault_s,fault_label,target_depth_m,true_depth_m,measured_depth_m,depth_measurement_error_m,tracking_error_m,commanded_vertical_speed_mps,actual_vertical_speed_mps,expected_current_a,measured_current_a
3.2000000000000015,-36.8,0,3.7200000000000024,3.241660475248656,3.235859681950642,-0.005800793298013751,0.47833952475134645,1.300855703853212,1.2137318849452738,21.51283555779818,21.20840230745983
3.3000000000000016,-36.699999999999996,0,3.8400000000000025,3.363063562508084,3.3732775788646165,0.010214016356532518,0.4769364374919185,1.3011358767497618,1.2140308725942803,21.517038151246428,21.65070310956748
3.4000000000000017,-36.6,0,3.9600000000000026,3.484490071062846,3.441855718838352,-0.042634352224494076,0.4755099289371567,1.301353953806425,1.2142650855476185,21.520309307096372,21.651606120637975
3.5000000000000018,-36.5,0,4.080000000000003,3.6059347294080286,3.559987933440003,-0.04594679596802553,0.4740652705919741,1.3015214979650163,1.214446583451829,21.522822469475244,21.199340793183154
3.600000000000002,-36.4,0,4.200000000000003,3.7273932479854204,3.731267277657427,0.0038740296720067846,0.47260675201458247,1.301647924895533,1.2145851857739183,21.524718873432995,21.606930601814373
3.700000000000002,-36.3,0,4.320000000000003,3.8488621367918463,3.8717571431063025,0.02289500631445618,0.47113786320815665,1.3017409017715436,1.2146888880642612,21.526113526573152,21.18272451594054
3.800000000000002,-36.199999999999996,0,4.440000000000003,3.97033855687388,3.9545289325554447,-0.015809624318435134,0.46966144312612323,1.3018066719740418,1.2147642008203339,21.527100079610626,21.9855685023888
3.900000000000002,-36.099999999999994,0,4.560000000000003,4.091820199409867,4.042772541332536,-0.04904765807733025,0.46817980059013653,1.3018503194871445,1.2148164253598637,21.527754792307167,21.508376147022744
4.000000000000002,-36.0,0,4.680000000000003,4.21330518725226,4.241728363625441,0.028423176373181036,0.46669481274774327,1.301875984190039,1.2148498784239317,21.528139762850582,21.566612934557313
4.100000000000001,-35.9,0,4.800000000000003,4.334791994756848,4.442791985670024,0.1079999909131768,0.46520800524315575,1.3018870371668179,1.2148680750458791,21.528305557502268,21.493765970098828
4.200000000000001,-35.8,0,4.9200000000000035,4.456279382501422,4.521238841523131,0.06495945902170863,0.4637206174985815,1.3018862234607116,1.2148738774457455,21.528293351910673,21.520111218655334
4.300000000000001,-35.7,0,5.040000000000004,4.577766344127973,4.5401172313951035,-0.037649112732869305,0.4622336558720308,1.3018757783193045,1.214869616265508,21.528136674789568,21.73451506339613
4.4,-35.6,0,5.160000000000004,4.69925206305651,4.637217268716366,-0.062034794340143584,0.4607479369434939,1.3018575218539745,1.2148571892853717,21.527862827809617,22.018694524415796
4.5,-35.5,0,5.280000000000004,4.820735877237044,4.77605049235795,-0.044685384879094237,0.4592641227629599,1.3018329361222218,1.2148381418053371,21.52749404183333,21.510725237747465
4.6,-35.4,0,5.400000000000004,4.942217250446876,4.885002423070623,-0.05721482737625294,0.4577827495531279,1.301803227896999,1.2148137320983237,21.527048418454985,21.634977319252798
4.699999999999999,-35.3,0,5.520000000000004,5.063695748917676,5.193335820746864,0.12964007182918724,0.45630425108232764,1.3017693797809502,1.2147849847080032,21.526540696714253,21.61063577676757
