time_s,time_from_fault_s,fault_label,target_depth_m,true_depth_m,measured_depth_m,depth_measurement_error_m,tracking_error_m,commanded_vertical_speed_mps,actual_vertical_speed_mps,expected_current_a,measured_current_a
0.1,-39.9,0,0.0,-0.0001,0.052777657128156893,0.052877657128156896,0.0001,0.0,-0.001,2.0,1.562729949981098
0.2,-39.8,0,0.12,-0.000101951,-0.06889433009682439,-0.06879237909682438,0.120101951,0.0022508,-1.9509999999999927e-05,2.033762,2.11398415481674
0.30000000000000004,-39.7,0,0.24,0.03957266789686065,0.011069164395998643,-0.028503503500862004,0.20042733210313934,0.662922346108,0.3967461889686065,11.94383519162,11.729774395639103
0.4,-39.6,0,0.36,0.09877343982016347,0.08762385514336786,-0.01114958467679561,0.26122656017983653,0.7463095078320915,0.5920077192330282,13.194642617481373,13.144430667519837
0.5,-39.5,0,0.48,0.17073638817771083,0.16410893109093225,-0.006627457086778588,0.3092636118222891,0.8418189314259468,0.7196294835754736,14.627283971389202,14.567342243773641
0.6,-39.4,0,0.6,0.25231076088380766,0.20842469469234787,-0.043886066191459794,0.3476892391161923,0.9260991401239227,0.8157437270609679,15.891487101858841,16.309272333600873
0.7,-39.3,0,0.72,0.34149446791038185,0.29386163543036237,-0.04763283248001948,0.3785055320896181,0.996110449225962,0.8918370702657421,16.94165673838943,16.880162575391275
0.7999999999999999,-39.2,0,0.84,0.4367981395276028,0.48393741821912306,0.04713927869152024,0.40320186047239714,1.0533512229548114,0.9530367161722096,17.80026834432217,17.82802218333712
0.8999999999999999,-39.1,0,0.96,0.5370496849450181,0.5421961129582755,0.005146428013257376,0.4229503150549818,1.0999577650235977,1.002515454174153,18.499366475353966,18.5267020156113
0.9999999999999999,-39.0,0,1.08,0.6413098524695988,0.6309403878039636,-0.010369464665635264,0.43869014753040125,1.1378688825999164,1.0426016752458063,19.068033238998744,18.993101491573544
1.0999999999999999,-38.9,0,1.2000000000000002,0.748821223319301,0.7574235632674192,0.00860233994811821,0.45117877668069917,1.1687021186472124,1.0751137084970221,19.530531779708188,19.683883737813968
1.2,-38.8,0,1.3200000000000003,0.8589713317531549,0.8338012123575367,-0.025170119395618196,0.4610286682468454,1.1937795117610381,1.1015010843385389,19.906692676415574,20.06363130053805
1.3,-38.7,0,1.4400000000000004,0.9712641426710773,0.9534401122295658,-0.017824030441511485,0.4687358573289231,1.2141762572699233,1.1229281091792236,20.21264385904885,20.10603522903926
1.4000000000000001,-38.6,0,1.5600000000000005,1.0852974757352163,1.135724075866764,0.05042660013154765,0.4747025242647842,1.2307660093815433,1.1403333306413905,20.46149014072315,20.665221328692457
1.5000000000000002,-38.5,0,1.6800000000000006,1.2007449726925759,1.219572905044756,0.018827932352180055,0.47925502730742475,1.2442587304766648,1.1544749695735965,20.66388095714997,21.11275738865041
1.6000000000000003,-38.4,0,1.8000000000000007,1.3173416263087507,1.2988000563494286,-0.0185415699593221,0.48265837369125,1.2552315366220639,1.1659665361617495,20.82847304933096,20.601172434194357
1.7000000000000004,-38.3,0,1.9200000000000008,1.434872132158969,1.4437210616701275,0.008848929511158454,0.4851278678410318,1.264153699594711,1.1753050585021836,20.962305493920663,20.99300457689858
1.8000000000000005,-38.2,0,2.040000000000001,1.553161491415595,1.5782548916377168,0.02509340022212192,0.486838508584406,1.2714069012097635,1.1828935925662578,21.07110351814645,21.296970852825023
1.9000000000000006,-38.1,0,2.160000000000001,1.6720674161442712,1.7362820948170208,0.06421467867274955,0.4879325838557298,1.2773016509176518,1.1890592472867634,21.15952476376478,20.923972974943236
2.0000000000000004,-38.0,0,2.280000000000001,1.7914741826013627,1.7767813185702714,-0.014692864031091268,0.48852581739863843,1.2820906033506554,1.194067664570914,21.23135905025983,21.314399788948478
