time_s,time_from_fault_s,fault_label,target_depth_m,true_depth_m,measured_depth_m,depth_measurement_error_m,tracking_error_m,commanded_vertical_speed_mps,actual_vertical_speed_mps,expected_current_a,measured_current_a
0.1,-39.9,0,0.0,-0.0001,-0.01044000124375878,-0.01034000124375878,0.0001,0.0,-0.001,2.0,1.4425762680568046
0.2,-39.8,0,0.12,-0.000101951,0.05877364649216069,0.058875597492160696,0.120101951,0.0022508,-1.9509999999999927e-05,2.033762,1.9768571124661585
0.30000000000000004,-39.7,0,0.24,0.03957266789686065,0.01804331549635954,-0.021529352400501106,0.20042733210313934,0.662922346108,0.3967461889686065,11.94383519162,11.814984217141546
0.4,-39.6,0,0.36,0.09877343982016347,0.12889506215446844,0.030121622334304973,0.26122656017983653,0.7463095078320915,0.5920077192330282,13.194642617481373,13.470926811087145
0.5,-39.5,0,0.48,0.17073638817771083,0.257876199663545,0.08713981148583419,0.3092636118222891,0.8418189314259468,0.7196294835754736,14.627283971389202,14.503953145938745
0.6,-39.4,0,0.6,0.25231076088380766,0.2752547680133767,0.022944007129569066,0.3476892391161923,0.9260991401239227,0.8157437270609679,15.891487101858841,15.41682690769302
0.7,-39.3,0,0.72,0.34149446791038185,0.3308164362333016,-0.010678031677080257,0.3785055320896181,0.996110449225962,0.8918370702657421,16.94165673838943,17.154160141633255
0.7999999999999999,-39.2,0,0.84,0.4367981395276028,0.46053268267632985,0.023734543148727028,0.40320186047239714,1.0533512229548114,0.9530367161722096,17.80026834432217,17.860527650952665
0.8999999999999999,-39.1,0,0.96,0.5370496849450181,0.5225928010385558,-0.014456883906462381,0.4229503150549818,1.0999577650235977,1.002515454174153,18.499366475353966,18.16466163466785
0.9999999999999999,-39.0,0,1.08,0.6413098524695988,0.668351484836636,0.02704163236703716,0.43869014753040125,1.1378688825999164,1.0426016752458063,19.068033238998744,18.972430818597786
1.0999999999999999,-38.9,0,1.2000000000000002,0.748821223319301,0.808833355277322,0.06001213195802102,0.45117877668069917,1.1687021186472124,1.0751137084970221,19.530531779708188,19.54296529856922
1.2,-38.8,0,1.3200000000000003,0.8589713317531549,0.8316056615929548,-0.027365670160200084,0.4610286682468454,1.1937795117610381,1.1015010843385389,19.906692676415574,19.820183217146457
1.3,-38.7,0,1.4400000000000004,0.9712641426710773,1.0317037475821225,0.060439604911045164,0.4687358573289231,1.2141762572699233,1.1229281091792236,20.21264385904885,20.5835596845972
1.4000000000000001,-38.6,0,1.5600000000000005,1.0852974757352163,1.0107761819498338,-0.07452129378538253,0.4747025242647842,1.2307660093815433,1.1403333306413905,20.46149014072315,20.739898451192747
1.5000000000000002,-38.5,0,1.6800000000000006,1.2007449726925759,1.177117110726881,-0.023627861965694885,0.47925502730742475,1.2442587304766648,1.1544749695735965,20.66388095714997,20.724867663453818
1.6000000000000003,-38.4,0,1.8000000000000007,1.3173416263087507,1.2259705043139582,-0.09137112199479258,0.48265837369125,1.2552315366220639,1.1659665361617495,20.82847304933096,20.61060910243796
1.7000000000000004,-38.3,0,1.9200000000000008,1.434872132158969,1.4021107139615274,-0.032761418197441605,0.4851278678410318,1.264153699594711,1.1753050585021836,20.962305493920663,21.44900832075883
1.8000000000000005,-38.2,0,2.040000000000001,1.553161491415595,1.6737266916000941,0.12056520018449923,0.486838508584406,1.2714069012097635,1.1828935925662578,21.07110351814645,21.115232858476194
1.9000000000000006,-38.1,0,2.160000000000001,1.6720674161442712,1.6631351119116609,-0.008932304232610377,0.4879325838557298,1.2773016509176518,1.1890592472867634,21.15952476376478,20.870625217631982
2.0000000000000004,-38.0,0,2.280000000000001,1.7914741826013627,1.7351389234076942,-0.05633525919366855,0.48852581739863843,1.2820906033506554,1.194067664570914,21.23135905025983,21.199207379865626
2.1000000000000005,-37.9,0,2.4000000000000012,1.911287650716625,1.853413553961729,-0.057874096754896076,0.48871234928337626,1.2859793685618708,1.1981346811526223,21.28969052842806,21.575341124943836
2.2000000000000006,-37.8,0,2.5200000000000014,2.0314312247306994,2.0471811778348354,0.015749953104136072,0.488568775269302,1.2891352920934698,1.2014357401407452,21.337029381402047,21.033652774730246
2.3000000000000007,-37.7,0,2.6400000000000015,2.1518425746520595,2.141383110309964,-0.010459464342095437,0.48815742534794193,1.2916945895640024,1.2041134992136018,21.375418843460036,21.318906387094852
2.400000000000001,-37.6,0,2.7600000000000016,2.2724709735904662,2.2418489867982516,-0.030621986792214617,0.4875290264095353,1.2937681464415285,1.2062839893840656,21.406522196622927,21.46636496093286
