time_s,time_from_fault_s,fault_label,target_depth_m,true_depth_m,measured_depth_m,depth_measurement_error_m,tracking_error_m,commanded_vertical_speed_mps,actual_vertical_speed_mps,expected_current_a,measured_current_a
0.1,-39.9,0,0.0,-0.0001,0.09124168073711514,0.09134168073711514,0.0001,0.0,-0.001,2.0,1.684746785123477
0.2,-39.8,0,0.12,-0.000101951,0.0430907902880216,0.043192741288021606,0.120101951,0.0022508,-1.9509999999999927e-05,2.033762,1.995854753514076
0.30000000000000004,-39.7,0,0.24,0.03957266789686065,0.021263264153153324,-0.018309403743707323,0.20042733210313934,0.662922346108,0.3967461889686065,11.94383519162,12.22487170562348
0.4,-39.6,0,0.36,0.09877343982016347,0.08781261643128808,-0.010960823388875385,0.26122656017983653,0.7463095078320915,0.5920077192330282,13.194642617481373,13.47574090908205
0.5,-39.5,0,0.48,0.17073638817771083,0.23041334755555642,0.05967695937784559,0.3092636118222891,0.8418189314259468,0.7196294835754736,14.627283971389202,14.692526220599326
0.6,-39.4,0,0.6,0.25231076088380766,0.1612946843093263,-0.09101607657448135,0.3476892391161923,0.9260991401239227,0.8157437270609679,15.891487101858841,15.51233606094392
0.7,-39.3,0,0.72,0.34149446791038185,0.308274793458904,-0.03321967445147783,0.3785055320896181,0.996110449225962,0.8918370702657421,16.94165673838943,17.278053033683037
0.7999999999999999,-39.2,0,0.84,0.4367981395276028,0.46777799153967503,0.030979852012072207,0.40320186047239714,1.0533512229548114,0.9530367161722096,17.80026834432217,17.982562594320978
0.8999999999999999,-39.1,0,0.96,0.5370496849450181,0.5994724322851825,0.0624227473401644,0.4229503150549818,1.0999577650235977,1.002515454174153,18.499366475353966,18.49503191483544
0.9999999999999999,-39.0,0,1.08,0.6413098524695988,0.718369924227874,0.07706007175827523,0.43869014753040125,1.1378688825999164,1.0426016752458063,19.068033238998744,19.2213832459634
1.0999999999999999,-38.9,0,1.2000000000000002,0.748821223319301,0.7671657968917027,0.018344573572401712,0.45117877668069917,1.1687021186472124,1.0751137084970221,19.530531779708188,19.066721222487857
1.2,-38.8,0,1.3200000000000003,0.8589713317531549,0.8167804228743933,-0.042190908878761535,0.4610286682468454,1.1937795117610381,1.1015010843385389,19.906692676415574,19.90596671900803
1.3,-38.7,0,1.4400000000000004,0.9712641426710773,1.0245813713169216,0.05331722864584432,0.4687358573289231,1.2141762572699233,1.1229281091792236,20.21264385904885,20.446381881170435
1.4000000000000001,-38.6,0,1.5600000000000005,1.0852974757352163,1.1346567195965847,0.04935924386136836,0.4747025242647842,1.2307660093815433,1.1403333306413905,20.46149014072315,20.17289203322752
1.5000000000000002,-38.5,0,1.6800000000000006,1.2007449726925759,1.1446263482926564,-0.05611862439991944,0.47925502730742475,1.2442587304766648,1.1544749695735965,20.66388095714997,20.53954857128932
1.6000000000000003,-38.4,0,1.8000000000000007,1.3173416263087507,1.2951866597952262,-0.022154966513524554,0.48265837369125,1.2552315366220639,1.1659665361617495,20.82847304933096,20.771965276054274
1.7000000000000004,-38.3,0,1.9200000000000008,1.434872132158969,1.4865598603492884,0.051687728190319415,0.4851278678410318,1.264153699594711,1.1753050585021836,20.962305493920663,21.282368103020616
1.8000000000000005,-38.2,0,2.040000000000001,1.553161491415595,1.5955591231475075,0.04239763173191258,0.486838508584406,1.2714069012097635,1.1828935925662578,21.07110351814645,20.812839151670875
1.9000000000000006,-38.1,0,2.160000000000001,1.6720674161442712,1.6593083575682144,-0.012759058576056859,0.4879325838557298,1.2773016509176518,1.1890592472867634,21.15952476376478,21.26267513414361
2.0000000000000004,-38.0,0,2.280000000000001,1.7914741826013627,1.7397232168521963,-0.05175096574916638,0.48852581739863843,1.2820906033506554,1.194067664570914,21.23135905025983,21.424016867423973
2.1000000000000005,-37.9,0,2.4000000000000012,1.911287650716625,1.8342052055556775,-0.07708244516094753,0.48871234928337626,1.2859793685618708,1.1981346811526223,21.28969052842806,21.236210116936654
2.2000000000000006,-37.8,0,2.5200000000000014,2.0314312247306994,2.0191915808922323,-0.012239643838467096,0.488568775269302,1.2891352920934698,1.2014357401407452,21.337029381402047,21.050920597107392
2.3000000000000007,-37.7,0,2.6400000000000015,2.1518425746520595,2.063763719221875,-0.08807885543018434,0.48815742534794193,1.2916945895640024,1.2041134992136018,21.375418843460036,21.006972922970117
2.400000000000001,-37.6,0,2.7600000000000016,2.2724709735904662,2.3199670908455463,0.04749611725508007,0.4875290264095353,1.2937681464415285,1.2062839893840656,21.406522196622927,21.577848973504345
2.500000000000001,-37.5,0,2.8800000000000017,2.393275134189971,2.353056232065112,-0.040218902124859124,0.4867248658100305,1.2954462342556485,1.20804160599505,21.431693513834727,22.08837436763951
2.600000000000001,-37.4,0,3.0000000000000018,2.514221449891977,2.5281398152494248,0.013918365357447726,0.48577855010802473,1.296802346700072,1.2094631570200607,21.45203520050108,21.82093034057135
2.700000000000001,-37.3,0,3.120000000000002,2.6352825648058356,2.5726062312767173,-0.06267633352911828,0.4847174351941663,1.297896320538419,1.2106111491385847,21.468444808076285,21.514133864880293
2.800000000000001,-37.199999999999996,0,3.240000000000002,2.7564362104755307,2.8156017868639522,0.05916557638842157,0.4835637895244713,1.2987768750997684,1.2115364566969509,21.481653126496525,22.126812432867254
2.9000000000000012,-37.1,0,3.360000000000002,2.877664259525865,2.883321628027085,0.005657368501220006,0.4823357404741371,1.2994836789742168,1.212280490503344,21.492255184613253,21.364861975645596
3.0000000000000013,-37.0,0,3.480000000000002,2.998951955614649,2.9471307995555507,-0.05182115605909843,0.4810480443853531,1.3000490321302567,1.212876960887841,21.50073548195385,21.6667344281725
3.1000000000000014,-36.9,0,3.6000000000000023,3.1202872867541287,3.157169525886636,0.03688223913250743,0.4797127132458736,1.3004992351480302,1.213353311394794,21.507488527220453,21.47515233892325
3.2000000000000015,-36.8,0,3.7200000000000024,3.241660475248656,3.2546551922591487,0.012994717010492707,0.47833952475134645,1.300855703853212,1.2137318849452738,21.51283555779818,21.676452454114955
3.3000000000000016,-36.699999999999996,0,3.8400000000000025,3.363063562508084,3.285036643517559,-0.07802691899052494,0.4769364374919185,1.3011358767497618,1.2140308725942803,21.517038151246428,21.788203625199078
3.4000000000000017,-36.6,0,3.9600000000000026,3.484490071062846,3.4374355124445968,-0.04705455861824914,0.4755099289371567,1.301353953806425,1.2142650855476185,21.520309307096372,21.97735555991819
3.5000000000000018,-36.5,0,4.080000000000003,3.6059347294080286,3.6255607520943265,0.019626022686297873,0.4740652705919741,1.3015214979650163,1.214446583451829,21.522822469475244,21.037242185611504
3.600000000000002,-36.4,0,4.200000000000003,3.7273932479854204,3.765381808925862,0.03798856094044156,0.47260675201458247,1.301647924895533,1.2145851857739183,21.524718873432995,21.53180275934177
3.700000000000002,-36.3,0,4.320000000000003,3.8488621367918463,3.878543244027813,0.02968110723596684,0.47113786320815665,1.3017409017715436,1.2146888880642612,21.526113526573152,21.786741568059938
3.800000000000002,-36.199999999999996,0,4.440000000000003,3.97033855687388,3.9752714158156697,0.004932858941789853,0.46966144312612323,1.3018066719740418,1.2147642008203339,21.527100079610626,21.55862209668532
3.900000000000002,-36.099999999999994,0,4.560000000000003,4.091820199409867,4.043235027279159,-0.04858517213070801,0.46817980059013653,1.3018503194871445,1.2148164253598637,21.527754792307167,20.980293159038066
4.000000000000002,-36.0,0,4.680000000000003,4.21330518725226,4.254309659786719,0.041004472534458714,0.46669481274774327,1.301875984190039,1.2148498784239317,21.528139762850582,21.31119123036888
4.100000000000001,-35.9,0,4.800000000000003,4.334791994756848,4.381346390395141,0.04655439563829322,0.46520800524315575,1.3018870371668179,1.2148680750458791,21.528305557502268,21.107092044144817
4.200000000000001,-35.8,0,4.9200000000000035,4.456279382501422,4.464525084597708,0.008245702096285612,0.4637206174985815,1.3018862234607116,1.2148738774457455,21.528293351910673,21.326084354388673
4.300000000000001,-35.7,0,5.040000000000004,4.577766344127973,4.661285320425859,0.08351897629788585,0.4622336558720308,1.3018757783193045,1.214869616265508,21.528136674789568,21.297723414687344
4.4,-35.6,0,5.160000000000004,4.69925206305651,4.705352037910925,0.006099974854414825,0.4607479369434939,1.3018575218539745,1.2148571892853717,21.527862827809617,21.823351712836352
4.5,-35.5,0,5.280000000000004,4.820735877237044,4.791478764336013,-0.029257112901031057,0.4592641227629599,1.3018329361222218,1.2148381418053371,21.52749404183333,21.321371567139376
4.6,-35.4,0,5.400000000000004,4.942217250446876,4.954731943241257,0.012514692794381332,0.4577827495531279,1.301803227896999,1.2148137320983237,21.527048418454985,21.628029130694667
4.699999999999999,-35.3,0,5.520000000000004,5.063695748917676,5.076256268243711,0.012560519326034303,0.45630425108232764,1.3017693797809502,1.2147849847080032,21.526540696714253,21.333057731978133
4.799999999999999,-35.2,0,5.640000000000004,5.185171022302582,5.101564882397022,-0.08360613990556054,0.4548289776974217,1.3017321918297031,1.214752733849063,21.525982877445546,20.944659163236363
4.899999999999999,-35.1,0,5.760000000000004,5.306642788177406,5.312891489498328,0.00624870132092159,0.45335721182259814,1.3016923154467008,1.214717658748236,21.525384731700512,21.067142317987827
4.999999999999998,-35.0,0,5.880000000000004,5.428110819419684,5.429202300444172,0.0010914810244875284,0.45188918058032,1.3016502809844699,1.2146803124227812,21.52475421476705,21.911954641388405
5.099999999999998,-34.900000000000006,0,6.000000000000004,5.549574933931203,5.5276683922182634,-0.02190654171293982,0.45042506606880117,1.3016065202210534,1.214641145115186,21.5240978033158,21.09577060818771
5.1999999999999975,-34.800000000000004,0,6.1200000000000045,5.671034986268843,5.76657558510106,0.09554059883221644,0.4489650137311614,1.3015613846630845,1.2146005233764021,21.523420769946267,21.864121613445267
5.299999999999997,-34.7,0,6.240000000000005,5.792490860829412,5.909648229112496,0.11715736828308376,0.44750913917059254,1.3015151604504713,1.2145587456056892,21.52272740675707,21.733362605507292
5.399999999999997,-34.6,0,6.360000000000005,5.913942466299913,5.800508135510073,-0.11343433078983978,0.4460575337000918,1.301468080493627,1.2145160547050085,21.522021207404403,21.436738362253507
5.4999999999999964,-34.5,0,6.480000000000005,6.0353897311382925,6.040928272267057,0.005538541128764507,0.4446102688617124,1.3014203343571804,1.214472648383799,21.521305015357704,21.46314627021463
5.599999999999996,-34.400000000000006,0,6.600000000000005,6.15683259989333,6.1655110164947216,0.008678416601391348,0.44316740010667477,1.3013720763084893,1.2144286875503756,21.52058114462734,21.67834165831266
5.699999999999996,-34.300000000000004,0,6.720000000000005,6.278271030207855,6.315557349108442,0.03728631890058676,0.44172896979215004,1.301323431871774,1.2143843031452501,21.51985147807661,21.096236668751875
5.799999999999995,-34.2,0,6.840000000000005,6.399704990378424,6.345139115892233,-0.05456587448619121,0.44029500962158075,1.301274503165338,1.2143396017056896,21.51911754748007,21.731809518962827
5.899999999999995,-34.10000000000001,0,6.960000000000005,6.521134457368129,6.5184318634915,-0.002702593876628967,0.43886554263187616,1.301225373247754,1.21429466989705,21.51838059871631,21.233217117305966
5.999999999999995,-34.00000000000001,0,7.080000000000005,6.642559415188408,6.715593554736724,0.07303413954831584,0.437440584811597,1.3011761096571415,1.2142495782027896,21.51764164485712,21.536998939122338
6.099999999999994,-33.900000000000006,0,7.2000000000000055,6.763979853581339,6.837307572617204,0.07332771903586544,0.4360201464186666,1.3011267672932125,1.214204383929303,21.51690150939819,21.275082172826217
6.199999999999994,-33.800000000000004,0,7.320000000000006,6.885395766946627,6.873577132918773,-0.011818634027854102,0.4346042330533786,1.3010773907642823,1.21415913365288,21.516160861464236,21.433712080371386
6.299999999999994,-33.7,0,7.440000000000006,7.0068071534678555,7.0457874824727735,0.03898032900491799,0.4331928465321502,1.3010280162984165,1.2141138652122885,21.515420244476246,21.100985086732184
6.399999999999993,-33.60000000000001,0,7.560000000000006,7.128214014400997,7.100227625436936,-0.02798638896406036,0.43178598559900916,1.3009786732997815,1.2140686093314084,21.514680099496722,21.285163210645994
6.499999999999993,-33.50000000000001,0,7.680000000000006,7.249616353495054,7.241739416390102,-0.007876937104952297,0.43038364650495176,1.3009293856159831,1.214023390940572,21.513940784239747,21.785351525564266
6.5999999999999925,-33.400000000000006,0,7.800000000000006,7.371014176520312,7.338027496319329,-0.03298668020098283,0.42898582347969416,1.30088017257013,1.2139782302525812,21.51320258855195,21.526692081241393
6.699999999999992,-33.30000000000001,0,7.920000000000006,7.4924074908842035,7.433046883137859,-0.05936060774634466,0.4275925091158026,1.300831049801223,1.213933143638917,21.512465747018346,21.434872273600234
6.799999999999992,-33.20000000000001,0,8.040000000000006,7.613796305318529,7.6120399283266575,-0.0017563769918718108,0.4262036946814769,1.3007820299485187,1.2138881443432599,21.51173044922778,21.444184516883855
6.8999999999999915,-33.10000000000001,0,8.160000000000005,7.735180629624784,7.77188643462081,0.036705804996025826,0.42481937037522144,1.3007331232088537,1.2138432430625472,21.510996848132805,21.443508989451164
6.999999999999991,-33.00000000000001,0,8.280000000000005,7.856560474466796,7.797991379320184,-0.058569095146611794,0.42343952553320907,1.3006843377904276,1.213798448420113,21.510265066856412,21.690800639142633
7.099999999999991,-32.900000000000006,0,8.400000000000004,7.977935851201896,7.921737773792009,-0.05619807740988669,0.42206414879810783,1.3006356802823917,1.2137537673510062,21.509535204235878,21.075544723000053
7.19999999999999,-32.80000000000001,0,8.520000000000003,8.09930677174347,8.086511423890686,-0.012795347852783578,0.42069322825653366,1.300587155955757,1.2137092054157388,21.508807339336354,21.785857626086106
7.29999999999999,-32.70000000000001,0,8.640000000000002,8.220673248449048,8.19517289462619,-0.0255003538228582,0.41932675155095467,1.3005387690084549,1.2136647670557872,21.508081535126824,21.379445525820106
7.39999999999999,-32.60000000000001,0,8.760000000000002,8.342035294029213,8.282636647521883,-0.05939864650732929,0.41796470597078894,1.3004905227649006,1.213620455801656,21.50735784147351,21.58763541924185
7.499999999999989,-32.500000000000014,0,8.88,8.463392921473444,8.467164633224286,0.0037717117508417886,0.41660707852655676,1.3004424198384923,1.2135762744423058,21.506636297577383,21.188690076359066
7.599999999999989,-32.40000000000001,0,9.0,8.584746143989756,8.585343050292586,0.000596906302829936,0.4152538560102439,1.300394462263925,1.2135322251631155,21.505916933958876,21.534603223604645
7.699999999999989,-32.30000000000001,0,9.12,8.706094974955581,8.73154288684949,0.02544791189390949,0.41390502504441784,1.3003466516049826,1.213488309658249,21.50519977407474,21.91613837599387
7.799999999999988,-32.20000000000001,0,9.239999999999998,8.827439427877794,8.79123970872999,-0.03619971914780429,0.41256057212220476,1.3002989890422334,1.2134445292221199,21.5044848356335,21.319747918048805
7.899999999999988,-32.10000000000001,0,9.359999999999998,8.948779516360185,8.929876940216223,-0.018902576143961625,0.4112204836398128,1.3002514754445174,1.2134008848239037,21.50377213166776,21.792387470622728
7.999999999999988,-32.000000000000014,0,9.479999999999997,9.070115254077004,9.09267812421856,0.02256287014155589,0.4098847459229926,1.300204111427119,1.2133573771682014,21.503061671406783,21.94401172099038
8.099999999999987,-31.900000000000013,0,9.599999999999996,9.191446654751449,9.086155088396064,-0.10529156635538506,0.4085533452485475,1.3001568973991682,1.2133140067444503,21.50235346098752,21.419030262477417
8.199999999999987,-31.80000000000001,0,9.719999999999995,9.312773732138162,9.331812546079405,0.019038813941243404,0.4072262678618337,1.3001098336021686,1.2132707738671251,21.50164750403253,21.615512503731317
8.299999999999986,-31.700000000000014,0,9.839999999999995,9.434096500009014,9.449946963714368,0.01585046370535359,0.4059034999909805,1.3000629201414728,1.2132276787085188,21.500943802122094,21.870361036241206
8.399999999999986,-31.600000000000016,0,9.959999999999994,9.555414972141556,9.571264991221334,0.01585001907977812,0.4045850278584382,1.3000161570118498,1.2131847213254172,21.500242355177747,21.147227268711543
8.499999999999986,-31.500000000000014,0,10.079999999999993,9.676729162309636,9.619321719064592,-0.057407443245043766,0.4032708376903571,1.299969544118294,1.2131419016808065,21.499543161774408,21.792519849833607
8.599999999999985,-31.400000000000013,0,10.199999999999992,9.798039084275793,9.716239914776045,-0.08179916949974775,0.40196091572419945,1.2999230812929978,1.2130992196615598,21.498846219394967,21.89456206546652
8.699999999999985,-31.300000000000015,0,10.319999999999991,9.919344751785077,10.010071591164841,0.090726839379764,0.40065524821491394,1.2998767683091677,1.2130566750928429,21.498151524637514,22.065641220545892
8.799999999999985,-31.200000000000017,0,10.43999999999999,10.040646178560063,9.923756649378316,-0.11688952918174778,0.39935382143992726,1.2998306048922896,1.2130142677498525,21.497459073384345,21.546631480869337
8.899999999999984,-31.100000000000016,0,10.55999999999999,10.161943378296797,10.191175218446087,0.029231840149289923,0.39805662170319245,1.2997845907292387,1.2129719973673416,21.49676886093858,21.456701694643115
8.999999999999984,-31.000000000000014,0,10.679999999999989,10.283236364661539,10.34240738641961,0.05917102175807187,0.39676363533845027,1.2997387254757828,1.2129298636474128,21.49608088213674,21.647085265059328
9.099999999999984,-30.900000000000016,0,10.799999999999988,10.404525151288123,10.50639665892821,0.10187150764008734,0.39547484871186533,1.2996930087626128,1.2128878662658331,21.495395131439192,21.048663625174818
9.199999999999983,-30.80000000000002,0,10.919999999999987,10.525809751775842,10.486449011967855,-0.0393607398079876,0.3941902482241453,1.2996474402003173,1.2128460048771998,21.49471160300476,21.792372786159493
9.299999999999983,-30.700000000000017,0,11.039999999999987,10.647090179687757,10.629364969273855,-0.01772521041390185,0.3929098203122301,1.2996020193834048,1.212804279119141,21.494030290751073,21.20624882478721
9.399999999999983,-30.600000000000016,0,11.159999999999986,10.768366448549326,10.72480799584747,-0.04355845270185554,0.3916335514506599,1.2995567458935293,1.2127626886157028,21.49335118840294,21.354714883688985
9.499999999999982,-30.500000000000018,0,11.279999999999985,10.889638571847343,10.82940166804957,-0.060236903797772356,0.39036142815264263,1.2995116193022442,1.2127212329801726,21.492674289533664,21.169936801781084
9.599999999999982,-30.40000000000002,0,11.399999999999984,11.010906563029073,10.933609273941611,-0.07729728908746125,0.3890934369709118,1.2994666391730807,1.2126799118173028,21.49199958759621,21.775143088347548
9.699999999999982,-30.30000000000002,0,11.519999999999984,11.13217043550159,11.11336607575315,-0.01880435974844019,0.3878295644983929,1.2994218050633803,1.212638724725178,21.491327075950704,21.441829358021195
9.799999999999981,-30.200000000000017,0,11.639999999999983,11.253430202631261,11.271417655919585,0.017987453288323962,0.3865697973687219,1.299377116525706,1.2125976712967084,21.49065674788559,21.581254106266588
9.89999999999998,-30.10000000000002,0,11.759999999999982,11.374685877743346,11.330748066725201,-0.04393781101814476,0.3853141222566361,1.299332573109022,1.2125567511208533,21.489988596635328,21.41549400842595
9.99999999999998,-30.00000000000002,0,11.879999999999981,11.495937474121705,11.525731796854078,0.029794322732373146,0.38406252587827616,1.2992881743596163,1.2125159637835978,21.489322615394244,21.017360429982187
10.09999999999998,-29.90000000000002,0,11.99999999999998,11.617185005008583,11.675128940610772,0.057943935602189356,0.3828149949913975,1.2992439198219201,1.2124753088687825,21.488658797328803,21.660712458391536
10.19999999999998,-29.80000000000002,0,12.11999999999998,11.738428483604457,11.714808736817236,-0.023619746787220564,0.3815715163955229,1.2991998090390984,1.212434785958744,21.487997135586475,21.442864111430833
