time_s,north_m,east_m,depth_m,roll_deg,pitch_deg,yaw_deg,overall_tier,depth_tier,imu_tier,dvl_tier,ftc_action,ftc_target_thruster,model_health_state,model_fault_probability,model_probable_mode,model_suspected_group,model_advisory_gate_active,model_advisory_suppressed,model_advisory_gate_reasons,ftc_untrusted_esc_channels,model_top1,model_top1_probability,model_top2,model_top2_probability,H1_no_output_score,H2_no_output_score,H3_no_output_score,H4_no_output_score,V1_no_output_score,V2_no_output_score,H1_telemetry_status,H2_telemetry_status,H3_telemetry_status,H4_telemetry_status,V1_telemetry_status,V2_telemetry_status
7.7499999999999805,2.8963451953806163,0.5995046114222137,200.43485912145835,1.7264699301779678,0.16583884159373363,43.55753503955582,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
7.79999999999998,2.913893710928405,0.5936554142567011,200.43789175658742,1.701598324615314,0.14201497692409612,43.188823100147104,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
7.84999999999998,2.93060614688965,0.5876097849753473,200.44074206238946,1.6673956339348452,0.12123196720072975,42.80747015516884,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
7.89999999999998,2.9464724417543047,0.5813382573449305,200.4434976308233,1.6239291821223873,0.10523804721770853,42.4166494719074,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
7.94999999999998,2.96147264625025,0.5748462543639282,200.44619706725163,1.57183543358319,0.09398596029711759,42.01808009950014,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
7.99999999999998,2.9756490526800294,0.5681779052235794,200.44877266206865,1.5115930445161712,0.08780017457517883,41.61382349242966,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.04999999999998,2.988978110376467,0.5612559571883547,200.45125763198732,1.4431875802760652,0.0861757103811673,41.20649338134965,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.09999999999998,3.001483380266035,0.5540744254670841,200.45361048815406,1.367012715588808,0.08789782056757392,40.798277565431476,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.14999999999998,3.0131482977963873,0.5466917233353251,200.45591146327885,1.2844648635725262,0.0925649937319084,40.390791015636445,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.199999999999982,3.023881344227086,0.5390963229374653,200.45824654055704,1.1970714065917532,0.10136422537198955,39.985609410881565,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.249999999999982,3.033742835461825,0.5313074723933741,200.46048674919757,1.105304400079584,0.11230803838430509,39.58338807386548,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.299999999999983,3.04281175951959,0.5233779030080399,200.46267199982034,1.0099093823385443,0.12241016217248349,39.18637742985239,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.349999999999984,3.051136033076876,0.5153273172021204,200.4648037253836,0.9116445416311604,0.1301206685776641,38.79662189625845,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.399999999999984,3.058729798740209,0.507178317508638,200.4668533010625,0.8115657086742782,0.1349139037515233,38.4148280932004,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.449999999999985,3.06553810888749,0.49891887925803463,200.46882649205517,0.7109330445485101,0.13884783981713048,38.0416445127024,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.499999999999986,3.071568470875366,0.4905844200121927,200.47074304998466,0.6109604320460108,0.14430903851575846,37.67820873867391,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.549999999999986,3.076860975298291,0.48216810267842275,200.47255550023456,0.5121481070866823,0.15167072272866194,37.32616391903889,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.599999999999987,3.0814272312443536,0.47358219178330274,200.4742904329819,0.4143888010303316,0.1582841909805234,36.98647505395904,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.649999999999988,3.0853138074494737,0.4648790116643873,200.47602709795808,0.31879994284809565,0.1627917716722984,36.65916309730033,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.699999999999989,3.0885632134868835,0.45613395106736065,200.47777459648813,0.22671392649725192,0.16374314075719604,36.34392793082695,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.74999999999999,3.0911537775784814,0.44740831672729925,200.4794759574031,0.13976772603900714,0.15850753444375681,36.04159348241702,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.79999999999999,3.0931248614924036,0.43868024032897507,200.4810574937806,0.05814854110042638,0.14630334731284966,35.7530990624014,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.84999999999999,3.094556975384884,0.4298803094495686,200.48262273475774,-0.018764571114658114,0.1309796646627413,35.47831442911658,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.899999999999991,3.095478889615638,0.4210341494895084,200.48416281379036,-0.09025283202002415,0.11454938353679124,35.21719227459827,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.949999999999992,3.095860022342279,0.4120943390543086,200.48562374869655,-0.15602723515134215,0.09801909855202633,34.97001112764458,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
8.999999999999993,3.0956840153499416,0.4030665349688462,200.48706660560998,-0.2154141421201114,0.08308169202776597,34.73681450378317,possible,normal,normal,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,awaiting_fresh_model_inference,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.049999999999994,3.0949744573072624,0.3940218863454988,200.48846737003055,-0.2674231818536073,0.06887283488801266,34.518515154709775,possible,normal,normal,possible,normal_control,,normal,0.08529688375997635,normal,none,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.099999999999994,3.0928109980101475,0.3866014700416506,200.4902271665633,-0.28814591102888915,0.0569324961976027,34.29123685388219,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.149999999999995,3.0882937929046808,0.3823454333815985,200.49278133682338,-0.25605214926843595,0.04785819589474149,34.0228253805873,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.199999999999996,3.081441445507537,0.38105991336248723,200.4961425462377,-0.1753981015598054,0.04193423023963952,33.69261596537706,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.249999999999996,3.072280020815276,0.3825763273868806,200.50020766434292,-0.051014282718509364,0.03894356160552317,33.28416520476486,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.299999999999997,3.060841927526347,0.3867369084392125,200.5047518092673,0.11174934218330114,0.03591182742145268,32.79455132135729,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.349999999999998,3.047120977027276,0.3932713609747069,200.50972413309373,0.3062340857726259,0.032898665220923835,32.22944601909679,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.399999999999999,3.0311140283475186,0.4019232447265405,200.5151550628168,0.5255925201753197,0.02683427055680691,31.598005024058384,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.45,3.0128359826880358,0.41249742320877053,200.52106673769433,0.7633458601624465,0.01619845212747675,30.908695349917608,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.5,2.9923170504159664,0.4248514419420998,200.52742437986737,1.0133205513556989,0.002489125020907262,30.169566234869485,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.55,2.9695721018796464,0.4388134753927899,200.53413507741368,1.2692066295350715,-0.017789476374746625,29.388350385993313,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.600000000000001,2.944605909437644,0.45419761839823364,200.54117916322673,1.5248304428629966,-0.04626518772688296,28.572934693391968,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.650000000000002,2.9174357508143736,0.47086269772850076,200.54856152686685,1.7746013032274806,-0.08419755850664384,27.7309522450329,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.700000000000003,2.8880810175310043,0.4886849122364558,200.55626916449393,2.0133395597217225,-0.13164582843034636,26.869462645335275,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.750000000000004,2.8565649172324066,0.507564562234152,200.5642285822875,2.236378503243277,-0.18856078514485292,25.99535370133197,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.800000000000004,2.822913142201701,0.5274177616682442,200.57234217088808,2.4396828219370845,-0.254563386694218,25.115457376238194,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.850000000000005,2.7871366243188085,0.5481345240616663,200.580612589622,2.6194333730233734,-0.3286225612192795,24.23647488511134,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.900000000000006,2.749248890421388,0.5696180614910404,200.58902990942534,2.7722339256819697,-0.4120975011269345,23.364633319655194,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
9.950000000000006,2.7092988050669717,0.5918499991720099,200.59752564330094,2.895840768716203,-0.5049841562539326,22.505758394740695,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.000000000000007,2.6673182909226254,0.6147788807060669,200.60609505563403,2.9881329263227245,-0.6069728434188726,21.665613624212234,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.050000000000008,2.6232994887776755,0.6382894719427963,200.61472448904743,3.0467431599587282,-0.7170546716156312,20.84933236380342,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.100000000000009,2.5772615052098065,0.6623201190829816,200.6233864034255,3.0701826816378848,-0.8333812431775414,20.06171670906932,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.15000000000001,2.529241909726472,0.6868361659463708,200.63210846984228,3.057525522577225,-0.9558629455038767,19.307237313661464,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.20000000000001,2.479318910228267,0.7117816440896161,200.6407787256459,3.0076965914545286,-1.084257571629086,18.58972100938823,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.25000000000001,2.427572270468587,0.7370677661813542,200.64924644486732,2.920004214745366,-1.2158806139017195,17.91247332158261,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.300000000000011,2.3741401173676193,0.7626074431028244,200.6575857590194,2.794148320782364,-1.3482860748520107,17.27838332310642,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.350000000000012,2.319173371428432,0.7883451264194294,200.66576683616597,2.6303035080034514,-1.479783621764825,16.689207013261,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.400000000000013,2.2627784661069574,0.8142358235402419,200.67365890249434,2.4296229810191527,-1.6099402787692099,16.14564433372524,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.450000000000014,2.2051142771909378,0.8402676793387813,200.68131413842875,2.1940357758471367,-1.7385159708296936,15.64824357989598,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.500000000000014,2.1462667132838527,0.8663851843717003,200.68886790989959,1.925266828372942,-1.8609509657676502,15.197138562587137,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.550000000000015,2.086277080954882,0.8925707276043053,200.69638557454493,1.6256298854300826,-1.975640116497785,14.791740353933877,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.600000000000016,2.0251995328416106,0.9187787709423266,200.7038443748049,1.2972651121481804,-2.084984108674748,14.431119569529942,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.650000000000016,1.9631291849695076,0.9449407984049285,200.71121341239268,0.9422880416438324,-2.1860392227932244,14.114447005575975,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.700000000000017,1.9001515329009828,0.9710499397396208,200.71854744247008,0.5638613153986276,-2.2771634082324375,13.840664797348541,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.750000000000018,1.8363799050212206,0.9970361139238014,200.7258904823097,0.16435468421792307,-2.3579851439003434,13.607951752000844,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.800000000000018,1.771901416782653,1.0228442356484546,200.7333077752713,-0.2533865768102554,-2.428339556227077,13.414107953720674,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.85000000000002,1.7067188085449478,1.0484413597880242,200.74071846853104,-0.6859411846416767,-2.4882707112037785,13.25714314000685,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.90000000000002,1.6408417346801736,1.0737998108647229,200.74799458406198,-1.1292313003467491,-2.535096540725147,13.134629662699819,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
10.95000000000002,1.5742949161375732,1.0989107691343678,200.75513236488584,-1.5788863351746223,-2.5696672428112617,13.044399230296989,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.000000000000021,1.5071713237878166,1.1236821734447522,200.76209329902966,-2.031596376979368,-2.5934538949351054,12.984477547212,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.050000000000022,1.4399878115489226,1.1482262985958176,200.76886863539895,-2.4825457874969827,-2.6060716533181023,12.951878645034627,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.100000000000023,1.3731847581635306,1.1726475269324659,200.77547936539992,-2.9268349267682217,-2.6066825371490903,12.9425284259367,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.150000000000023,1.3067273455492718,1.1969024122469478,200.78199714833997,-3.3602598930168526,-2.593251143746834,12.952359595158816,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.200000000000024,1.2405469388163584,1.2209585287092939,200.78846393046794,-3.778743277830546,-2.564524073061444,12.97792054610508,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.250000000000025,1.1745913875857268,1.2447793522540127,200.79483602873452,-4.17840456948102,-2.5227356132160983,13.016230777514462,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.300000000000026,1.1087915322151012,1.2683963373195732,200.8010482591178,-4.5545771793625835,-2.466945918365754,13.064316762787413,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.350000000000026,1.0430751894357255,1.2917460208061255,200.8071197207769,-4.9040865875750175,-2.3972082993950616,13.119640040521418,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.400000000000027,0.9773893884290346,1.3147342897796273,200.81310843987654,-5.224592018628582,-2.3158069328214377,13.180293421567606,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.450000000000028,0.9117563957752924,1.3373773671575273,200.81913152035577,-5.513126032581118,-2.221596270459142,13.244619795167491,log_only,normal,log_only,log_only,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|guidance_context_change,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.500000000000028,0.8462852280798224,1.3597284521047233,200.8251990908578,-5.767000259552722,-2.1167474961650603,13.311152753846889,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.55000000000003,0.7809586008736578,1.3817999654437574,200.8311593860997,-5.9836014836796965,-2.0041317723605707,13.378326512669192,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.60000000000003,0.7156634595386596,1.403577954795373,200.8370001899331,-6.160763168045876,-1.8843158972778133,13.444902303576205,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.65000000000003,0.6503090860600557,1.4250571507949306,200.84277069828357,-6.296875723053001,-1.7564481923341269,13.50993883902135,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.700000000000031,0.5848910235414526,1.4461724665457543,200.84849373334825,-6.39174243772691,-1.6203780053249017,13.572824940671973,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
11.750000000000032,0.5194709263730881,1.4668275510050053,200.8541583328253,-6.44599509119556,-1.4807207870645136,13.633151775342137,possible,normal,log_only,possible,normal_control,,context_suppressed,0.0,normal,none,True,False,context_stabilization|sensor_hypothesis:dvl,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,fresh,fresh,fresh,fresh,fresh,fresh
